Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Ц0000009528;15916-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);15916-A;0;25000;WAINER (Швейцария);15916-A.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;25000;
Ц0000010354;15916-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);15916-B;0;30200;WAINER (Швейцария);15916-B.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;45;;;;;;Сапфировое;Швейцария;;;;;;;;Круг;;есть;;;есть;Стрелочный;;30200;
Ц0000002038;17500-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);17500-C;0;14600;WAINER (Швейцария);17500-C.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;20;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11680;
Ц0000016364;17895-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);17895-D;0;23600;WAINER (Швейцария);WA-17895-D.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;43;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;23600;
Ц0000009094;17910-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);17910-A;1;28100;WAINER (Швейцария);17910-A.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;28100;
Ц0000019521;18041-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18041-D;1;21900;WAINER (Швейцария);18041-D.jpg;0;0;0;0;0;0;1;;;;Стальной с розовым PVD покрытием, эмаль;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;33;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;;;21900;
Ц0000011839;18048-A1 WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18048-A1;0;23300;WAINER (Швейцария);18048-A1.jpg;0;0;0;0;0;0;0;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Женские;;29;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;23300;
Ц0000013218;18048-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18048-B;0;16900;WAINER (Швейцария);18048-B.jpg;0;0;0;0;0;0;0;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;16900;
Ц0000019651;18388-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18388-B;1;21900;WAINER (Швейцария);18388-B.jpg;1;0;0;1;0;0;0;;;;Стальной с розовым PVD покрытием, эмаль;;;WR 30m;;;;;;Сталь с розовым PVD покрытием, эмаль;;;;Женские;;33;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;;;21900;
Ц0000019162;18388-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18388-D;1;21900;WAINER (Швейцария);18388-D.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;33;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;;;21900;
Ц0000019163;18388-E WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18388-E;1;21900;WAINER (Швейцария);18388-E.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Женские;;33;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;;;21900;
Ц0000015442;18455-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18455-A;1;23300;WAINER (Швейцария);18455-A.jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;23300;
Ц0000011840;18555-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18555-B;0;23990;WAINER (Швейцария);18555-B.jpg;0;0;0;0;0;0;0;;;;Стальной с частичным PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;23990;
Ц0000019892;18616-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18616-B;1;22900;WAINER (Швейцария);;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22900;
Ц0000019893;18616-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18616-C;1;24900;WAINER (Швейцария);;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24900;
Ц0000015717;18655-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18655-C;0;26500;WAINER (Швейцария);18655-C.jpg;0;0;0;0;0;0;0;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Женские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;26500;
Ц0000012574;18755-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18755-C;1;26100;WAINER (Швейцария);18755-C.jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Женские;;34;;;;15;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;22185;
Ц0000011841;18755-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);18755-D;0;20000;WAINER (Швейцария);18755-D.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;20000;
Ц0000014840;19011-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19011-C;1;25400;WAINER (Швейцария);19011-C.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;42;;;;20;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;20320;
Ц0000014841;19022-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19022-A;1;24900;WAINER (Швейцария);WA-19022-A.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;10;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;22410;
Ц0000014842;19022-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19022-C;0;19900;WAINER (Швейцария);19022-C.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;19900;
Ц0000015718;19032-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19032-A;1;36700;WAINER (Швейцария);19032-A.jpg;0;0;0;1;0;0;0;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;10;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;33030;
Ц0000014843;19034-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19034-A;1;28800;WAINER (Швейцария);19034-A.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;43;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;28800;
Ц0000014844;19034-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19034-B;2;30200;WAINER (Швейцария);19034-B.jpg;0;0;0;1;0;0;1;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с PVD покрытием;;;;Мужские;;43;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;30200;
Ц0000014828;19034-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19034-C;0;30200;WAINER (Швейцария);19034-C.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с PVD покрытием;;;;Мужские;;43;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;30200;
Ц0000010232;19051-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19051-C;0;26700;WAINER (Швейцария);19051-C.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;есть;Мужские;;42;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;26700;
Ц0000014849;19055-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19055-B;2;33700;WAINER (Швейцария);19055-B.jpg;0;0;0;1;0;0;1;;;;Стальной с PVD покрытием;;;WR 100m;;;;;;Сталь с PVD покрытием;;;;Мужские;;43;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;33700;
Ц0000009095;19060-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19060-D;1;29500;WAINER (Швейцария);19060-D.jpg;0;0;0;0;0;0;1;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;30;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;20650;
Ц0000012575;19144-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19144-C;0;31300;WAINER (Швейцария);19144-C.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;10;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;28170;
Ц0000012576;19146-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19146-A;1;31300;WAINER (Швейцария);19146-A.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;20;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;25040;
Ц0000012225;19146-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19146-B;0;24890;WAINER (Швейцария);19146-B.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;24890;
Ц0000014053;19166-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19166-C;2;34900;WAINER (Швейцария);19166-C.jpg;0;0;0;1;0;0;1;;;;Стальной с PVD покрытием;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;42;;;;10;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;31410;
Ц0000013836;19196-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19196-A;1;36700;WAINER (Швейцария);19196-A.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;42;;;;10;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;33030;
Ц0000013219;19211-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19211-A;0;23900;WAINER (Швейцария);19211-A.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;23900;
Ц0000013837;19211-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19211-C;1;32300;WAINER (Швейцария);19211-C.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;42;;;;20;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;25840;
Ц0000019894;19344-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19344-A;1;34900;WAINER (Швейцария);19344-A.jpg;1;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;34900;
Ц0000019895;19344-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19344-C;1;32900;WAINER (Швейцария);;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32900;
Ц0000019896;19344-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19344-D;1;32900;WAINER (Швейцария);;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32900;
Ц0000014142;19388-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19388-B;1;33000;WAINER (Швейцария);19388-B .jpg;0;0;0;1;0;0;0;;;;Стальной с частичным PVD покрытием;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;45;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;33000;
Ц0000014143;19388-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19388-C;0;33000;WAINER (Швейцария);19388-C .jpg;0;0;0;0;0;0;0;;;;Стальной с частичным PVD покрытием;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;33000;
Ц0000012578;19498-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19498-B;1;29900;WAINER (Швейцария);19498-B.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;43;;;;10;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;26910;
Ц0000015719;19515-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19515-A;1;30200;WAINER (Швейцария);19515-A.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;30200;
Ц0000018676;19515-D WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19515-D;1;31900;WAINER (Швейцария);19515-D .jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;31900;
Ц0000019522;19520-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19520-A;1;19900;WAINER (Швейцария);19520-A.jpg;0;0;0;1;0;0;0;;;;Силикон;;;WR 100m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;;;Минеральное с сапфировым напылением;Швейцария;;;;;Кварцевый;;;Круг;;;;;;;;19900;
Ц0000019652;19540-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19540-C;1;37900;WAINER (Швейцария);19540-C.jpg;1;0;0;0;0;0;1;;;;Стальной;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;44;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;;;37900;
Ц0000013220;19588-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19588-B;0;24800;WAINER (Швейцария);19588-B.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;24800;
Ц0000015880;19595-A WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19595-A;0;33000;WAINER (Швейцария);19595-A.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;33000;
Ц0000015720;19595-B WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19595-B;0;33700;WAINER (Швейцария);19595-B.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;33700;
Ц0000015721;19595-C WAINER;ЧАСЫ/Наручные/WAINER (Швейцария);19595-C;1;33700;WAINER (Швейцария);19595-C.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Сталь с PVD покрытием;;;;Мужские;;44;;;;;;Сапфировое;Швейцария;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;33700;
